_id,latLng,name,city,state,country,updatedAt
mX8eHXG4yw,"35.1588925,-106.521949",Estates At Tanoan,Albuquerque,New Mexico,US,2024-02-11T05:00:00.000Z
pi76Bn5U6g,"40.3619506,-105.498368",Estes Park 18-Hole Golf Course,Estes Park,Colorado,US,2024-02-11T05:00:00.000Z
NXiRhK068m,"37.6800479,-83.9536457",Estill County Golf Club,Ravenna,Kentucky,US,2024-02-11T05:00:00.000Z
Vj3OpR6Gx0,"35.3243789,-82.6026991",Etowah Valley Golf & Resort,Etowah,North Carolina,US,2024-02-11T05:00:00.000Z
AE1EmO8e7B,"44.1708941,-91.2622529",Ettrick Golf Club,Ettrick,Wisconsin,US,2024-02-11T05:00:00.000Z
6SyzGoEliB,"31.8867207,-85.1703519",Eufaula Country Club,Eufaula,Alabama,US,2024-02-11T05:00:00.000Z
PcxeguoHwD,"44.063672,-123.086634",Eugene Country Club,Eugene,Oregon,US,2024-02-11T05:00:00.000Z
vAPDFfXrYG,"41.0252917,-96.3139126",Eugene T. Mahoney State Park,Ashland,Nebraska,US,2024-02-11T05:00:00.000Z
CIOyC1y8y5,"40.6688282,-89.2251704",Eureka Sportsman's Club,Congerville,Illinois,US,2024-02-11T05:00:00.000Z
6tPeNLch16,"31.32579599,-86.4530984",Evans Barnes Golf Course,Andalusia,Alabama,US,2024-02-11T05:00:00.000Z
cxqeQ3dKwq,"32.11610419,-81.8964518",Evans Heights Golf Club,Claxton,Georgia,US,2024-02-11T05:00:00.000Z
cnwLtJo07G,"28.85591449,-82.001881",Evans Prairie,The Villages,Florida,US,2024-02-11T05:00:00.000Z
NBSrFbGCRE,"42.7964339,-89.293368",Evansville Golf Course,Evansville,Wisconsin,US,2024-02-11T05:00:00.000Z
iS8qG8Fl0f,"47.9472606,-122.210064",Everett Golf & Country Club,Everett,Washington,US,2024-02-11T05:00:00.000Z
SYpjmFBJD3,"26.700729,-80.040958",Everglades Golf Course,Palm Beach,Florida,US,2024-02-11T05:00:00.000Z
t9OzHCDT4S,"41.62007519,-76.4141076",Evergreen,Evergreen,Pennsylvania,US,2024-02-11T05:00:00.000Z
xOO1GjiS8a,"46.75995969,-95.4508692",Evergreen,Evergreen,Minnesota,US,2024-02-11T05:00:00.000Z
8FNeBGdCnl,"42.719113,-88.5413651",Evergreen Golf Club,Elkhorn,Wisconsin,US,2024-02-11T05:00:00.000Z
mlcvIIheVF,"39.633243,-105.336615",Evergreen Golf Course,Evergreen,Colorado,US,2024-02-11T05:00:00.000Z
AczSic0zfB,"45.06401059,-122.822067",Evergreen Golf Course,Mount Angel,Oregon,US,2024-02-11T05:00:00.000Z
fGXvFkU0el,"44.2247772,-85.4034193",Evergreen Golf Resort,Cadillac,Michigan,US,2024-02-11T05:00:00.000Z
7B1IEN1B8o,"43.41401289,-76.5285873",Evergreen Hills,Oswego,New York,US,2024-02-11T05:00:00.000Z
gjuxQmHBld,"43.12241739,-77.3339465",Evergreen Hills Apartments,Macedon,New York,US,2024-02-11T05:00:00.000Z
s1ZkRtVE12,"42.4792476,-83.2358541",Evergreen Hills Golf Course,Southfield,Michigan,US,2024-02-11T05:00:00.000Z
s8ts9xIye1,"42.8233621,-70.9112571",Evergreen Valley Golf Course,Newburyport,Massachusetts,US,2024-02-11T05:00:00.000Z
i8ejqybNDb,"39.3357483,-94.2039915",Excelsior Springs Golf Club,Excelsior Springs,Missouri,US,2024-02-11T05:00:00.000Z
CDBzikSAgf,"42.056304,-87.673068",Executive Education - Kellogg School of Management,Evanston,Illinois,US,2024-02-11T05:00:00.000Z
kcxkEkiUo8,"42.9884147,-70.9418487",Exeter Country Club,Exeter,New Hampshire,US,2024-02-11T05:00:00.000Z
ebF5CiuGSM,"41.577002,-71.544956",Exeter Country Club,Exeter,Rhode Island,US,2024-02-11T05:00:00.000Z
G0FrRMAMGJ,"42.1948833,-87.8103211",Exmoor Country Club,Highland Park,Illinois,US,2024-02-11T05:00:00.000Z
3YaAJKHhVA,"39.4116936,-76.2929098",Exton Golf Course,Edgewood,Maryland,US,2024-02-11T05:00:00.000Z
8TbxKvHVTd,"34.03125079,-117.730373",F-D-S Manufacturing Co,Pomona,California,US,2024-02-11T05:00:00.000Z
PRPD8KxSsT,"29.65395109,-95.319745",F.M. Law Park,Houston,Texas,US,2024-02-11T05:00:00.000Z
uZ5GgFCu7t,"39.9048734,-75.1836541",FDR Golf Club,Philadelphia,Pennsylvania,US,2024-02-11T05:00:00.000Z
3LFd9G75Wc,"39.90213749,-75.1838075",FDR Park,Philadelphia,Pennsylvania,US,2024-02-11T05:00:00.000Z
F414nELi9x,"46.2691078,-91.5523452",FOREST POINT RESORT & GOLF COURSE,Gordon,Wisconsin,US,2024-02-11T05:00:00.000Z
OC5TJ509s9,"35.2404643,-89.5105834",Fair Oaks Golf Club,Oakland,Tennessee,US,2024-02-11T05:00:00.000Z
PtQNmnCnYS,"32.9767721,-117.211306",Fairbanks Ranch Country Club,Rancho Santa Fe,California,US,2024-02-11T05:00:00.000Z
QluGpJgipz,"41.2141613,-73.2436501",Fairchild Wheeler Golf Course,Fairfield,Connecticut,US,2024-02-11T05:00:00.000Z
DVjzvYJiuK,"38.8505191,-77.5327413",Fairfax National Golf Club,Centreville,Virginia,US,2024-02-11T05:00:00.000Z
4DveHneYRp,"33.6435268,-84.9260911",Fairfield Clubhouse,Villa Rica,Georgia,US,2024-02-11T05:00:00.000Z
cSGCHaTxBm,"36.006316,-84.8848649",Fairfield Glade,Fairfield Glade,Tennessee,US,2024-02-11T05:00:00.000Z
JXcTqlKcK9,"39.310095,-84.545192",Fairfield Greens South Trace,Fairfield,Ohio,US,2024-02-11T05:00:00.000Z
fJKPXY0EMe,"43.52499549,-89.7632579",Fairfield Hills Golf Course & Range,Baraboo,Wisconsin,US,2024-02-11T05:00:00.000Z
F7rFa4eQWi,"33.642317,-84.9415904",Fairfield Plantation Resort,Villa Rica,Georgia,US,2024-02-11T05:00:00.000Z
BvzclDCMlU,"38.3889535,-88.3742863","Fairfield Public Golf Course, NFP",Fairfield,Illinois,US,2024-02-11T05:00:00.000Z
x3QhsI7i4N,"38.43038629,-122.701923",Fairgrounds Golf Course,Santa Rosa,California,US,2024-02-11T05:00:00.000Z
4LF519d1jq,"41.1245799,-81.590987",Fairlawn Country Club,Akron,Ohio,US,2024-02-11T05:00:00.000Z
gybXKj677I,"44.0493884,-70.3297793",Fairlawn Golf Course,Poland,Maine,US,2024-02-11T05:00:00.000Z
zM82bP6EJK,"39.4751669,-80.1864497",Fairmont Field Club,Fairmont,West Virginia,US,2024-02-11T05:00:00.000Z
8gG60f992G,"34.4826816,-79.1025504",Fairmont Golf Course,Fairmont,North Carolina,US,2024-02-11T05:00:00.000Z
LxVerzYYmB,"46.04298089,-112.810036",Fairmont Hot Springs,Anaconda,Montana,US,2024-02-11T05:00:00.000Z
k8j1AhAjxV,"40.7377134,-74.4236421",Fairmount Country Club,Chatham Township,New Jersey,US,2024-02-11T05:00:00.000Z
0VIbnMNWNr,"36.8175665,-94.0882656",Fairview,Fairview,Missouri,US,2024-02-11T05:00:00.000Z
tAK7DW0D3v,"41.0434304,-73.7973552",Fairview,Fairview,New York,US,2024-02-11T05:00:00.000Z
Neubs4YAfq,"41.7470436,-73.07518",Fairview Farm Golf Course,Harwinton,Connecticut,US,2024-02-11T05:00:00.000Z
XaMEEes73G,"40.2848332,-76.4312635",Fairview Golf Course,Lebanon,Pennsylvania,US,2024-02-11T05:00:00.000Z
cbC3Gk073U,"38.6175427,-84.9816386",Fairway Golf Course,Wheatley,Kentucky,US,2024-02-11T05:00:00.000Z
lGLWJAUrOL,"39.2362371,-76.8441529",Fairway Hills Golf Club,Columbia,Maryland,US,2024-02-11T05:00:00.000Z
fglssEgsXr,"40.18258739,-80.6875419",Fairway River Links Golf Course,Rayland,Ohio,US,2024-02-11T05:00:00.000Z
P1qS6CfGlU,"40.7786244,-74.993985",Fairway Valley Golf Club,Washington,New Jersey,US,2024-02-11T05:00:00.000Z
TX1GwXuhHw,"45.6016547,-122.51285",Fairway Village Golf Course,Vancouver,Washington,US,2024-02-11T05:00:00.000Z
In9v9KkEbo,"28.57309279,-81.1686172",Fairways Country Club,Orlando,Florida,US,2024-02-11T05:00:00.000Z
auAjjS3TDD,"41.91516809,-89.0675687",Fairways Golf Course,Rochelle,Illinois,US,2024-02-11T05:00:00.000Z
1tSU9ODaaV,"40.24092119,-75.1502613",Fairways Golf Course,Warrington,Pennsylvania,US,2024-02-11T05:00:00.000Z
mfKykHZbo0,"35.91482339,-84.1364755",Fairways and Greens Golf Center,Knoxville,Tennessee,US,2024-02-11T05:00:00.000Z
RMkRHz4Q2X,"34.2676315,-84.5184402",Fairways of Canton Golf Club | Stratus Kitchen & Bar,Canton,Georgia,US,2024-02-11T05:00:00.000Z
nZtCaWhPT0,"43.171915,-88.2139",Fairways of Woodside Golf Course,Sussex,Wisconsin,US,2024-02-11T05:00:00.000Z
9rQWNciKBx,"35.4513542,-82.1543775",Fairways of the Mountains,Lake Lure,North Carolina,US,2024-02-11T05:00:00.000Z
Rot1Hx4fut,"27.5049977,-80.3573503",Fairwinds Golf Course,Fort Pierce,Florida,US,2024-02-11T05:00:00.000Z
VZtotMxqzP,"47.4496997,-122.15219",Fairwood Golf & Country Club,Renton,Washington,US,2024-02-11T05:00:00.000Z
okgi76GFaz,"29.9761234,-96.0291704",Faith Bridge Ranch Golf Course,Hempstead,Texas,US,2024-02-11T05:00:00.000Z
evUTQ0YZb0,"26.0215756,-81.4217092",Fakahatchee Strand Preserve State Park,Copeland,Florida,US,2024-02-11T05:00:00.000Z
yAwPWPCfbE,"40.03163699,-74.5739883",Falcon Creek Disc Golf Course,McGuire Air Force Base,New Jersey,US,2024-02-11T05:00:00.000Z
Wiplm43v5w,"43.50352849,-116.328704",Falcon Crest Golf Club,Kuna,Idaho,US,2024-02-11T05:00:00.000Z
nEQ5r0hLVL,"33.5521893,-112.385845",Falcon Dunes Golf Course,Waddell,Arizona,US,2024-02-11T05:00:00.000Z
60UkmmNKU7,"43.65757089,-85.4816251",Falcon Head Banquet Facilities,Big Rapids,Michigan,US,2024-02-11T05:00:00.000Z
o6fOsGsIfv,"39.1675542,-94.9075539",Falcon Lakes Golf Club,Basehor,Kansas,US,2024-02-11T05:00:00.000Z
M2XVDgNPs8,"38.95341949,-94.8235509",Falcon Ridge,Lenexa,Kansas,US,2024-02-11T05:00:00.000Z
VIkEsJ06O9,"36.8082327,-114.102884",Falcon Ridge Golf Course,Mesquite,Nevada,US,2024-02-11T05:00:00.000Z
hg6RwrgHWu,"45.4391879,-93.0011344",Falcon Ridge Golf Course,Stacy,Minnesota,US,2024-02-11T05:00:00.000Z
naWFrVy7Aa,"38.94885269,-94.8080047",Falcon Valley,Lenexa,Kansas,US,2024-02-11T05:00:00.000Z
HyeGdgfT3u,"28.34378049,-81.5042876",Falcon's Fire Golf Course,Kissimmee,Florida,US,2024-02-11T05:00:00.000Z
B6OOqV42qK,"30.3200777,-97.9675934",Falconhead Golf Club,Austin,Texas,US,2024-02-11T05:00:00.000Z
YRyaiS1mys,"33.9279131,-97.3093856",Falconhead Resort Country Club,Burneyville,Oklahoma,US,2024-02-11T05:00:00.000Z
YHhONSHGgE,"41.33936689,-74.1063461",Falkirk Golf Club,Woodbury,New York,US,2024-02-11T05:00:00.000Z
MctZAa3BoD,"35.64643059,-85.3553278",Fall Creek Falls Golf Course (TN Golf Trail),Spencer,Tennessee,US,2024-02-11T05:00:00.000Z
Pb34JTH0dz,"39.98995199,-85.7554244",Fall Creek Golf Club,Pendleton,Indiana,US,2024-02-11T05:00:00.000Z
E6D5JTWc2S,"41.75100829,-71.126891",Fall River Country Club *Dining,Fall River,Massachusetts,US,2024-02-11T05:00:00.000Z
w1oWVr92fK,"41.0082186,-121.447203",Fall River Valley,Fall River Mills,California,US,2024-02-11T05:00:00.000Z
0Uadcv3p8H,"30.643444,-88.903508",Fallen Oak Golf,Saucier,Mississippi,US,2024-02-11T05:00:00.000Z
oZXUNeXHF7,"35.28649199,-77.680646",Falling Creek Golf Course Inc,Kinston,North Carolina,US,2024-02-11T05:00:00.000Z
lTkdyPKhoI,"37.3339175,-78.8776735",Falling River Country Club,Appomattox,Virginia,US,2024-02-11T05:00:00.000Z
RJzN0iIU4H,"39.48467309,-118.814291",Fallon Golf Course,Fallon,Nevada,US,2024-02-11T05:00:00.000Z
aQcf72vTtw,"39.03164299,-77.1991209",Falls Road Golf Course,Potomac,Maryland,US,2024-02-11T05:00:00.000Z
FfmSkeI6MZ,"35.97903309,-78.7759116",Falls Village Golf Club,Durham,North Carolina,US,2024-02-11T05:00:00.000Z
sUwqI5FJzL,"37.5844417,-86.5555612",Falls of Rough Resort,Falls of Rough,Kentucky,US,2024-02-11T05:00:00.000Z
3HEI6MyEVG,"43.7705671,-70.2730843",Falmouth Country Club,Falmouth,Maine,US,2024-02-11T05:00:00.000Z
uFNxJR3wEL,"41.598451,-70.556173",Falmouth Country Club,Falmouth,Massachusetts,US,2024-02-11T05:00:00.000Z
skuVVXCBqh,"39.5916938,-104.849098",Family Sports Center,Centennial,Colorado,US,2024-02-11T05:00:00.000Z
v3l2hopDeO,"42.30291709,-71.3360805",Fancy Pants,Natick,Massachusetts,US,2024-02-11T05:00:00.000Z
OIZM3AzG8m,"39.55856999,-79.3647664",Fantasy Valley Golf Course,McHenry,Maryland,US,2024-02-11T05:00:00.000Z
f6vaXNHFDh,"42.7346131,-71.0851244",Far Corner Golf,Boxford,Massachusetts,US,2024-02-11T05:00:00.000Z
lkK8l9RCgA,"38.623523,-89.971758",Far Oaks Golf Club,Caseyville,Illinois,US,2024-02-11T05:00:00.000Z
Vp66sBVxAK,"43.9466995,-88.5143964",Far Vu Golf Course,Oshkosh,Wisconsin,US,2024-02-11T05:00:00.000Z
ue6Cqecp6h,"46.8405857,-96.7902498",Fargo Country Club,Fargo,North Dakota,US,2024-02-11T05:00:00.000Z
RIMNmjbEEM,"44.30931849,-93.2947158",Faribault Golf & Country Club,Faribault,Minnesota,US,2024-02-11T05:00:00.000Z
PLhUPnLKBW,"41.4374608,-70.5700276",Farm Neck Golf Club,Oak Bluffs,Massachusetts,US,2024-02-11T05:00:00.000Z
2e6OunyrXH,"30.3138236,-91.9984436",Farm D' Allie Golf Club,Carencro,Louisiana,US,2024-02-11T05:00:00.000Z
s13qtwVrYd,"33.11750029,-86.4197921",FarmLinks at Pursell Farms,Sylacauga,Alabama,US,2024-02-11T05:00:00.000Z
1ry111sLyo,"41.56858289,-72.9464757",Farmingbury Hills Golf Course,Wolcott,Connecticut,US,2024-02-11T05:00:00.000Z
sHNv8nB8Ky,"38.06163689,-78.5419503",Farmington Country Club,Charlottesville,Virginia,US,2024-02-11T05:00:00.000Z
fp8lqrt6BZ,"43.381023,-71.0492472",Farmington Country Club,Farmington,New Hampshire,US,2024-02-11T05:00:00.000Z
bHEVShInW3,"42.4825756,-83.4191172",Farmington Hills Golf Club,Farmington Hills,Michigan,US,2024-02-11T05:00:00.000Z
fipjHEJ0hG,"41.4700767,-72.8659804",Farms Country Club,Wallingford,Connecticut,US,2024-02-11T05:00:00.000Z
IYxCPyOBYE,"41.0538093,-74.7084984",Farmstead Golf & Country Club,Lafayette,New Jersey,US,2024-02-11T05:00:00.000Z
tM8a2LfWnH,"33.91836019,-78.6170647",Farmstead Golf Links,Calabash,North Carolina,US,2024-02-11T05:00:00.000Z
MnYuljaj5J,"42.8832902,-77.766786",Farview Golf Course,Avon,New York,US,2024-02-11T05:00:00.000Z
a9hvKeIiuL,"42.5938796,-83.8535308",Faulkwood Shores Golf Club,Howell,Michigan,US,2024-02-11T05:00:00.000Z
MHUSCFfRz3,"42.1157396,-91.2646616",Fawn Creek Country Club,Anamosa,Iowa,US,2024-02-11T05:00:00.000Z
Wi0pTBX1lN,"38.2678375,-77.7150802",Fawn Lake Country Club,Spotsylvania Courthouse,Virginia,US,2024-02-11T05:00:00.000Z
DD8HJijb0z,"36.0290756,-94.1578598",Fayetteville Country Club,Fayetteville,Arkansas,US,2024-02-11T05:00:00.000Z
YffJFTQMYp,"27.90136309,-82.6729431",Feather Sound,Feather Sound,Florida,US,2024-02-11T05:00:00.000Z
Ui1ipQfnXY,"27.898481,-82.6644819",Feather Sound Country Club,Clearwater,Florida,US,2024-02-11T05:00:00.000Z
CygEdyaCAu,"-30.9850361,-57.9198417",Federación,Federación,Entre Ríos Province,US,2024-02-11T05:00:00.000Z
AubTgUqcMn,"42.28584329,-83.4379934",Fellows Creek Golf Course,Canton,Michigan,US,2024-02-11T05:00:00.000Z
vgEzZGDkaR,"37.9996929,-87.534585",Fendrich Golf Course,Evansville,Indiana,US,2024-02-11T05:00:00.000Z
fXxj2Vv6nO,"41.4959929,-71.7225577",Fenner Hill Country Club,Hopkinton,Rhode Island,US,2024-02-11T05:00:00.000Z
3pxPfDLMeB,"30.6668891,-91.1839064",Fennwood Hills Country Club,Zachary,Louisiana,US,2024-02-11T05:00:00.000Z
x3WFjt17LB,"42.84715,-83.7294472",Fenton Farms Golf Club,Fenton Township,Michigan,US,2024-02-11T05:00:00.000Z
sZoMZwfOMY,"40.9994583,-73.76548",Fenway Golf Club,Scarsdale,New York,US,2024-02-11T05:00:00.000Z
LNeLWAqrxf,"41.2709316,-72.3536946",Fenwick,Old Saybrook,Connecticut,US,2024-02-11T05:00:00.000Z
OG7nV0FJsi,"42.5822095,-82.9421969",Fern Hill Golf Club,Clinton Township,Michigan,US,2024-02-11T05:00:00.000Z
1W3oGZBUaX,"30.6696818,-81.4625918",Fernandina Beach,Fernandina Beach,Florida,US,2024-02-11T05:00:00.000Z
3GT2FVHLhD,"39.1217853,-84.6969404",Fernbank Golf Course,Cincinnati,Ohio,US,2024-02-11T05:00:00.000Z
ILTj6HluYM,"42.6033889,-70.9779425",Ferncroft Country Club,Middleton,Massachusetts,US,2024-02-11T05:00:00.000Z
1AFgge1q9i,"43.78540729,-91.719162",Ferndale Golf Course,Rushford,Minnesota,US,2024-02-11T05:00:00.000Z
yX6YlLAoNY,"43.6854607,-85.4992867",Ferris State University Katke Golf Course,Big Rapids,Michigan,US,2024-02-11T05:00:00.000Z
TvF2DfCFT8,"35.2940672,-94.4134907",Fianna Hills Country Club,Fort Smith,Arkansas,US,2024-02-11T05:00:00.000Z
FbBzJVhfn0,"26.02441649,-81.6815479",Fiddler's Creek,Naples,Florida,US,2024-02-11T05:00:00.000Z
2QmskFXurC,"40.6399036,-74.7215688",Fiddler's Elbow Country Club,Bedminster,New Jersey,US,2024-02-11T05:00:00.000Z
EA5r9Ft4YI,"26.8770333,-82.3084269",Fiddler's Green Condo Association II,Englewood,Florida,US,2024-02-11T05:00:00.000Z
ToxTsP0Dxu,"44.14023669,-123.202231",Fiddler's Green Golf Center,Eugene,Oregon,US,2024-02-11T05:00:00.000Z
I3uIBhm2O5,"26.5184309,-81.8134149",Fiddlesticks Country Club,Fort Myers,Florida,US,2024-02-11T05:00:00.000Z
w30l5k2xwO,"41.2457711,-95.963432",Field Club,Omaha,Nebraska,US,2024-02-11T05:00:00.000Z
D39foe9CAm,"34.553215,-84.8439559",Fields Ferry Golf Club,Calhoun,Georgia,US,2024-02-11T05:00:00.000Z
WtVmXjjIF0,"42.6881525,-83.2563097",Fieldstone Golf Club,Auburn Hills,Michigan,US,2024-02-11T05:00:00.000Z
qgz2UXEBYD,"39.79945749,-75.6326522",Fieldstone Golf Club,Wilmington,Delaware,US,2024-02-11T05:00:00.000Z
PIte7AwPLE,"33.3888829,-111.851924",Fiesta Lakes,Mesa,Arizona,US,2024-02-11T05:00:00.000Z
wOCuj2eOVF,"36.804017,-119.798829",Fig Garden Swim & Racquet Club,Fresno,California,US,2024-02-11T05:00:00.000Z
aoj6ksmrdM,"42.322689,-90.9112701",Fillmore Fairways Golf Course,Cascade,Iowa,US,2024-02-11T05:00:00.000Z
bhlAnpbz45,"42.69154349,-76.410591",Fillmore Golf Club,Locke,New York,US,2024-02-11T05:00:00.000Z
LcHVhdA3ip,"41.0452201,-83.6230428",Findlay Country Club,Findlay,Ohio,US,2024-02-11T05:00:00.000Z
Kgw1nHPO75,"41.042078,-83.665892",Findlay Moose Lodge #698,Findlay,Ohio,US,2024-02-11T05:00:00.000Z
CasaGPMjzT,"41.65689469,-91.564436",Finkbine Golf Course,Iowa City,Iowa,US,2024-02-11T05:00:00.000Z
BQCMTD7sgh,"47.23254999,-122.523393",Fircrest Golf Club,Fircrest,Washington,US,2024-02-11T05:00:00.000Z
vOaEpTDVab,"43.3561121,-87.9289022",Fire Ridge Golf Club - Pro Shop,Grafton,Wisconsin,US,2024-02-11T05:00:00.000Z
A2skfG0KnQ,"40.5540549,-81.9038684",Fire Ridge Golf Course,Millersburg,Ohio,US,2024-02-11T05:00:00.000Z
MxBR4phm9B,"35.2967125,-96.9210923",FireLake Golf Course,Shawnee,Oklahoma,US,2024-02-11T05:00:00.000Z
UgXDXsKQp8,"33.57817749,-111.738304",FireRock Country Club,Fountain Hills,Arizona,US,2024-02-11T05:00:00.000Z
MVMLV7kLi7,"43.8762245,-84.766777",Firefly Golf Links,Clare,Michigan,US,2024-02-11T05:00:00.000Z
GwketmHFYQ,"39.3208676,-95.7480049",Firekeeper Golf Course,Mayetta,Kansas,US,2024-02-11T05:00:00.000Z
SjEiF9DqDC,"41.00778539,-81.5078056",Firestone Country Club,Akron,Ohio,US,2024-02-11T05:00:00.000Z
sG1wd6B93M,"40.7760579,-96.5930314",Firethorn Golf Club,Lincoln,Nebraska,US,2024-02-11T05:00:00.000Z
GuQmg5wwrJ,"35.004823,-80.826933",Firethorne Country Club,Marvin,North Carolina,US,2024-02-11T05:00:00.000Z
6r7EkQopxl,"32.9824189,-96.632414",Firewheel,Garland,Texas,US,2024-02-11T05:00:00.000Z
OcOAO4Xj2B,"32.97690259,-96.6348067",Firewheel Golf Park,Garland,Texas,US,2024-02-11T05:00:00.000Z
CMDgWSqK3W,"32.96767709,-96.6207355",Firewheel Golf Park Bridges Course,Garland,Texas,US,2024-02-11T05:00:00.000Z
2zCg2KjAHI,"38.6813763,-79.2402997",Fisher Mountain Golf Club & Resort,Brandywine,West Virginia,US,2024-02-11T05:00:00.000Z
16y0HmiMTd,"41.2799602,-71.947586",Fishers Island Club,Fishers Island,New York,US,2024-02-11T05:00:00.000Z
5jEGGAKvEm,"41.5170435,-73.8958048",Fishkill Golf Course Inc,Fishkill,New York,US,2024-02-11T05:00:00.000Z
44CQKv2VZ6,"39.74527649,-104.836706",Fitzsimons,Aurora,Colorado,US,2024-02-11T05:00:00.000Z
VsJooWCOuk,"36.24798579,-86.3774031",Five Oaks Golf & Country Club,Lebanon,Tennessee,US,2024-02-11T05:00:00.000Z
THhMRaOzJm,"40.2187789,-75.1154162",Five Ponds Golf Club,Warminster,Pennsylvania,US,2024-02-11T05:00:00.000Z
QCliO3eEbx,"41.7642478,-87.8948286",Flagg Creek Golf Course,Countryside,Illinois,US,2024-02-11T05:00:00.000Z
Ovx5RrzzqO,"38.88562179,-84.264658",Flagg Spring,Flagg Spring,Kentucky,US,2024-02-11T05:00:00.000Z
tGs7SCvjsx,"35.1735733,-111.705338",Flagstaff Ranch Golf Club,Flagstaff,Arizona,US,2024-02-11T05:00:00.000Z
7WKIM9DWCD,"26.08483339,-81.7010923",Flamingo Island Club,Naples,Florida,US,2024-02-11T05:00:00.000Z
I8g2wEr9qG,"34.245934,-83.9299034",Flat Creek,Flat Creek,Georgia,US,2024-02-11T05:00:00.000Z
KNvFzFfzqq,"37.7256296,-122.491058",Fleming 9 Course,San Francisco,California,US,2024-02-11T05:00:00.000Z
DBsFtZzMU2,"38.4414441,-83.744722",Fleming County Golf Association,Flemingsburg,Kentucky,US,2024-02-11T05:00:00.000Z
MHMPtU0te1,"30.06951529,-81.7171505",Fleming Island Golf Club,Fleming Island,Florida,US,2024-02-11T05:00:00.000Z
K9o3UcvEDs,"34.0705562,-117.324434",Fleming Park,Colton,California,US,2024-02-11T05:00:00.000Z
mEFtx8PKeY,"42.9627403,-83.5670434",Flint Elks Lodge 222,Grand Blanc,Michigan,US,2024-02-11T05:00:00.000Z
KuCI0O6u5q,"37.643491,-97.1245603",Flint Hills National Golf Club,Andover,Kansas,US,2024-02-11T05:00:00.000Z
bQhleSjUyo,"34.1812748,-79.7989563",Florence Country Club,Florence,South Carolina,US,2024-02-11T05:00:00.000Z
gpGsDnqMYN,"43.9999008,-124.108261",Florence Golf Links,Florence,Oregon,US,2024-02-11T05:00:00.000Z
5NaX1X6xHn,"27.0956317,-80.2691546",Florida Club,Stuart,Florida,US,2024-02-11T05:00:00.000Z
rG6H2HfowN,"24.7096059,-81.0820483",Florida Keys Country Club,Marathon,Florida,US,2024-02-11T05:00:00.000Z
U5AeVPq6pF,"26.1859175,-81.4059185",Florida Panther National Wildlife Refuge,Immokalee,Florida,US,2024-02-11T05:00:00.000Z
hveoGOEuax,"28.4035271,-81.5858983",Floridian Way,Bay Lake,Florida,US,2024-02-11T05:00:00.000Z
sHichwm6TL,"38.8057728,-90.2775377",Florissant Golf Club,Florissant,Missouri,US,2024-02-11T05:00:00.000Z
LLKrHZjFfL,"41.5355105,-87.6712024",Flossmoor Golf Club,Flossmoor,Illinois,US,2024-02-11T05:00:00.000Z
k3Bm5W9gFI,"40.1033713,-75.2076443",Flourtown Country Club,Flourtown,Pennsylvania,US,2024-02-11T05:00:00.000Z
T5UMs1x8oU,"43.0613555,-83.8314683",Flushing Valley Golf Club,Flushing,Michigan,US,2024-02-11T05:00:00.000Z
z3UF3NsrRG,"40.9583038,-80.9005085",Flying B Golf Course,Salem,Ohio,US,2024-02-11T05:00:00.000Z
DWHNypJhMU,"40.2767591,-75.9140958",Flying Hills,Flying Hills,Pennsylvania,US,2024-02-11T05:00:00.000Z
2JzRinMBag,"41.29816429,-95.9795664",Fontenelle Park,Omaha,Nebraska,US,2024-02-11T05:00:00.000Z
I9rcnJmBub,"38.691735,-121.324363",Foothill Golf Course,Citrus Heights,California,US,2024-02-11T05:00:00.000Z
h5hlYr9IQv,"33.2982307,-112.036204",Foothills Golf Club,Phoenix,Arizona,US,2024-02-11T05:00:00.000Z
9igBkJICIR,"39.64558429,-105.091879",Foothills Golf Course,Denver,Colorado,US,2024-02-11T05:00:00.000Z
5HW6ni9eO5,"42.316275,-75.983833",Ford Hill Country Club,Whitney Point,New York,US,2024-02-11T05:00:00.000Z
8v3mFbrGno,"37.3046629,-76.7844542",Ford's Colony Country Club,Williamsburg,Virginia,US,2024-02-11T05:00:00.000Z
wNORmXAWEH,"40.66929299,-111.928084",Fore Lakes Golf Course,Taylorsville,Utah,US,2024-02-11T05:00:00.000Z
GFKr9ZpOJt,"39.5433199,-78.8879264",Fore Sisters Golf Course,Rawlings,Maryland,US,2024-02-11T05:00:00.000Z
2xtl8TdvBK,"29.79643789,-98.7286982",Foresight Golf Management,Boerne,Texas,US,2024-02-11T05:00:00.000Z
ojOE9SR4Xj,"42.7081242,-84.4923915",Forest Akers East Golf Course,East Lansing,Michigan,US,2024-02-11T05:00:00.000Z
